time,dir0,snow_prec0,isocero0,mod0,racha_u0,racha_v0,mslp0,temp0,rh0,visibility0,lhevapac0,lhsublac0,lwflx0,prec0,swflx0,shflxac0,cape0,cin0,cfh0,cfl0,cfm0,cft0,HGT5000,HGT8500,T5000,T8500,dir1,snow_prec1,isocero1,mod1,racha_u1,racha_v1,mslp1,temp1,rh1,visibility1,lhevapac1,lhsublac1,lwflx1,prec1,swflx1,shflxac1,cape1,cin1,cfh1,cfl1,cfm1,cft1,HGT5001,HGT8501,T5001,T8501
4/27/22 19:00,276.43,0,2434.11,2,2.85,-0.21,96233.75,284.71,0.96,3943.42,-1907008,34,-10.99,3.81,0,-760858,-0.41,7422.96,0.93,1,1,1,55372.63,14711.34,254.19,278.3,284.36,0,2442.11,1.96,2.72,-0.59,96488.75,284.86,0.96,3529.42,-2257216,34,-11.46,3.67,0,-189466,-1.91,7621.96,0.93,1,1,1,55372.82,14713,254.22,278.33
4/27/22 20:00,251.68,0,2389.8,1.24,1.56,0.58,96312.52,284.6,0.95,7010.55,-1934368,28,-15.2,3.82,0,-775601,-1.02,8294,0.98,0.83,1,1,55411.37,14780.98,254.19,278.49,253.19,0,2377.61,1.35,1.7,0.59,96568.52,284.74,0.96,4042.55,-2277408,28,-12.72,3.68,0,-180145,-2.02,8076,0.99,0.76,1,1,55412.56,14781.6,254.23,278.47
4/27/22 21:00,279.04,0,2461.67,1.23,1.7,-0.21,96371.74,284.53,0.94,5599.4,-1946736,-16,-7.98,3.92,0,-797017,-1.68,7838,0.98,1,1,1,55453.64,14828.84,254.1,278.62,283.59,0,2464.48,0.99,1.31,-0.26,96626.74,284.69,0.95,4742.4,-2287728,-16,-8.71,3.75,0,-176473,-1.68,8076,0.98,1,1,1,55454.77,14829.59,254.15,278.6
4/27/22 22:00,321.49,0,2365.25,0.89,0.88,-1.03,96388.16,284.57,0.94,8268,-1957264,43,-9.76,4.07,0,-819571,-0.74,13634.59,0.81,0.91,0.32,0.99,55482.05,14845.18,253.77,278.62,27.76,0,2403.07,1.3,-0.78,-1.63,96642.16,284.74,0.93,8694,-2301328,43,-9.3,3.99,0,-173427,-0.74,14362.59,0.81,0.98,0.92,1,55483.61,14845.46,253.83,278.66
4/27/22 23:00,249.03,0,2417.06,0.85,1.05,0.45,96406.48,283.46,0.94,7608,-1956336,-17,-35.78,4.07,0,-835654,-5.99,14572.09,0.97,0.35,0.63,0.99,55508.88,14859.73,253.99,278.84,268.34,0,2411.75,0.47,0.62,0.04,96661.48,283.5,0.91,9790,-2313712,-17,-48.23,3.99,0,-163398,-7.99,14361.09,0.99,0.23,0.46,1,55509.07,14860.16,253.94,278.82
4/28/22 0:00,298.31,0,2371.07,2.67,3.43,-1.68,96407.51,284.15,0.97,3053.03,0,0,-15.2,0,0,0,-4.93,9900,1,0.42,1,1,55551.25,14872.29,254.19,279.33,304.38,0,2372.64,2.29,2.76,-1.74,96663.51,284.37,0.96,3558.03,0,0,-15.12,0,0,0,-2.43,9684,1,0.25,1,1,55553.69,14873.44,254.22,279.33
4/28/22 1:00,294.95,0,2455.6,2.36,3.1,-1.3,96406.23,284.24,0.96,3695.62,-20474,2.06,-14.22,0.1,0,-3742.62,-1.58,11960,0.25,0.93,1,1,55543.94,14864.4,254.52,279.11,307.59,0,2453.22,1.96,2.24,-1.6,96660.23,284.46,0.96,4404.62,-21530,2.06,-14.33,0.08,0,20177.38,-6.58,11000,0.35,0.9,1,1,55545.38,14866.4,254.52,279.16
4/28/22 2:00,290.85,0,2506.27,2.39,3.28,-1.11,96389.96,284.18,0.96,3099.97,-53708,-1,-15.92,0.5,0,-9366.81,-0.32,12756,0.38,1,1,1,55520.84,14840.88,254.56,278.68,308.7,0,2508.64,1.86,2.13,-1.58,96644.96,284.46,0.96,3405.97,-50828,-1,-10.08,0.6,0,37353.19,0.18,20288,0.28,1,1,1,55522.65,14842.16,254.54,278.64
4/28/22 3:00,295.42,0,2486.17,2.79,3.74,-1.61,96376.44,284.14,0.97,2705.97,-92472,2.38,-8.31,1.11,0,-18846.75,-1.14,14562,0.79,1,1,1,55512.29,14824.58,254.43,278.74,305.83,0,2491.11,2.26,2.72,-1.82,96632.44,284.48,0.96,3408.97,-84536,2.38,-8.53,1.06,0,50465.25,-0.14,17640,0.86,1,1,1,55514.42,14826.02,254.47,278.72
4/28/22 4:00,299.9,0,2427.21,3.02,3.92,-2.06,96384.02,284.1,0.97,2983.16,-135996,4.31,-8.28,1.29,0,-28733,-1.43,14560,1,1,1,1,55516.27,14828.25,254.36,278.74,305.58,0,2420.03,2.64,3.23,-2.14,96641.02,284.44,0.96,4189.16,-135484,4.31,-8.8,1.23,0,71299,-1.43,15364,1,1,1,1,55518.83,14829.63,254.4,278.74
4/28/22 5:00,307.57,0,2455.75,3.24,3.9,-2.78,96433.54,284.05,0.97,2791.2,-189301,-18.5,-7.1,1.5,0,-32651,-1.71,17838.83,1,1,1,1,55547.9,14862.07,254.19,278.66,314.19,0,2447.69,3.15,3.5,-3.15,96687.54,284.35,0.95,3873.2,-204149,-18.5,-7.85,1.41,0,102901,-0.21,16452.83,1,1,1,1,55551.02,14862.91,254.2,278.66
4/28/22 6:00,307.22,0,2469.74,3.38,4.08,-2.86,96496.06,283.94,0.97,2475.88,-244375,9,-5.72,2.13,2.23,-39980,-0.2,19106.87,0.99,1,1,1,55605.33,14910.63,254.27,278.61,314.41,0,2469.93,3,3.31,-3.01,96752.06,284.3,0.96,3421.88,-273431,9,-6.09,2,2.24,133204,-0.2,18900.87,0.99,1,1,1,55607.95,14911.88,254.26,278.62
4/28/22 7:00,312.1,0,2460.97,3.74,4.17,-3.5,96545.41,283.94,0.96,2700.05,-306424,39,-6.3,3.21,6.67,-53368,-8.66,14556.82,1,1,1,1,55664.87,14958.66,253.98,279.4,320.38,0,2462.72,3.46,3.42,-3.83,96804.41,284.26,0.95,3981.05,-351864,39,-6.57,3.02,5.88,158472,-5.66,15362.82,1,1,1,1,55666.12,14962.54,254.01,279.28
4/28/22 8:00,315.77,0,2503.32,3.21,3.56,-3.39,96613.84,284.36,0.95,4925.22,-423391,22,-14.61,3.7,85.46,-81980,-6.05,14557.14,1,0.99,0.99,1,55751.39,15016.18,254.28,279.3,324.07,0,2508.38,2.92,2.82,-3.6,96866.84,284.7,0.93,8304.22,-482015,22,-16.84,3.49,90.01,177220,-6.55,14349.14,1,0.89,0.99,1,55754.46,15017.74,254.29,279.33
4/28/22 9:00,332.51,0,2477.88,4.01,3.11,-5.47,96645.12,285.46,0.92,9067.84,-782704,-42,-23.41,3.86,189.86,-195537,-0.19,6358.21,1,1,0.69,1,55815.05,15050.72,254.21,279.44,337.84,0,2480.25,3.84,2.54,-5.62,96900.12,285.82,0.9,10810.84,-892016,-42,-26.31,3.63,211.87,115375,-0.19,6468.21,1,1,0.7,1,55817.49,15051.91,254.24,279.35
4/28/22 10:00,329.96,0,2440.13,4.86,3.98,-6.32,96693.86,285.51,0.91,9682.33,-1176323,22,-13.46,3.89,124.8,-263832,0.06,6360,1,1,0.29,1,55908.21,15096.27,254.45,279.44,334.22,0,2439.97,4.77,3.52,-6.64,96947.86,285.91,0.89,11591.33,-1372931,22,-16.54,3.65,146.92,76648,0.06,6824,1,1,0.33,1,55910.52,15097.33,254.45,279.35
4/28/22 11:00,325.91,0,2408.26,5.18,4.71,-6.43,96746.81,285.29,0.94,9396.44,-1604772,22,-14.55,3.9,128.72,-389229,-0.09,5769,1,1,0,1,55982.69,15137.79,254.23,279.36,329.94,0,2408.41,5.09,4.31,-6.84,96998.81,285.79,0.91,9928.44,-1897892,22,-17.86,3.66,152.11,-31853,-0.09,6467,1,1,0,1,55985.25,15138.07,254.26,279.18
4/28/22 12:00,336.88,0,2462.82,5.29,3.49,-7.39,96796.49,285.19,0.93,8054.5,-1994590,-18,-13.17,3.91,148.89,-586109,0.03,6052,1,1,0,1,56041.75,15173.19,254.34,279.43,340.26,0,2467.38,5.13,3.05,-7.59,97051.49,285.63,0.91,10224.5,-2340958,-18,-14.97,3.67,182.95,-226941,0.03,6466,1,1,0,1,56044.37,15173.88,254.4,279.42
4/28/22 13:00,337.77,0,2522.49,4.91,3.15,-6.96,96811.12,285.52,0.91,9732.4,-2399281,11,-15.1,3.92,156.76,-800736,0,6358,0.97,1,0,1,56101.02,15190.65,254.5,280.07,339.31,0,2528.68,4.66,2.91,-6.92,97068.12,285.95,0.89,11853.4,-2772017,11,-17.33,3.68,181.15,-466400,0,6820,0.97,1,0,1,56104.14,15191.87,254.47,280.02
4/28/22 14:00,332.7,0,2517.58,4.93,3.77,-6.67,96803.03,285.46,0.93,8501.67,-2749760,-4,-14.57,3.95,141.5,-1020780,0.11,6053,0.92,1,0,1,56148.35,15189.45,254.74,280.86,334.23,0,2524.02,4.79,3.61,-6.81,97060.03,286.01,0.89,11393.67,-3148096,-4,-18,3.7,175.86,-726380,0.11,6820,0.97,1,0,1,56149.41,15191.14,254.71,280.75
4/28/22 15:00,332.38,0,2504.64,5.28,4.04,-7.06,96820.44,284.97,0.93,8613.69,-3010816,-12,-11.85,3.96,89.19,-1239245,-41.07,20557,0.99,1,0,1,56185.87,15197.75,254.97,280.88,335.46,0,2510.08,5.19,3.7,-7.37,97077.44,285.37,0.9,10894.69,-3426048,-12,-14.08,3.71,100.52,-977869,-41.57,21838,0.99,1,0,1,56188.62,15199.03,255.03,280.86
4/28/22 16:00,343.27,0,2502.89,4.94,2.46,-7.19,96851.65,284.75,0.91,10273,-3187152,-29,-9.38,3.97,46.37,-1360459,-39.6,20542,1,1,0,1,56224.89,15208.2,254.84,279.91,344.88,0,2509.64,4.82,2.26,-7.27,97109.65,285.07,0.88,12005,-3595216,-29,-10.62,3.72,49.98,-1103947,-41.35,21825,0.99,1,0,1,56227.83,15209.73,254.84,279.91
4/28/22 17:00,339.7,0,2535.76,4.65,2.7,-6.55,96875.82,284.64,0.9,11173.91,-3318416,-44,-8.81,3.98,32.93,-1423116,-48.31,22041,0.95,1,0,1,56267.55,15228.16,255.17,280.26,341.23,0,2545.57,4.41,2.48,-6.49,97133.82,284.98,0.87,12733.91,-3720336,-44,-10.33,3.72,36.88,-1153804,-47.31,21835,0.95,1,0,1,56270.98,15230.41,255.19,280.17
4/28/22 18:00,339.25,0,2642.65,4.14,2.44,-5.77,96925.16,284.61,0.88,12117.04,-3424592,-23,-8.79,3.98,15.48,-1462860,-27.16,22060,0.95,1,0.05,1,56313.06,15277.83,254.91,281.7,340.8,0,2654.34,4.02,2.27,-5.81,97184.16,284.94,0.86,13562.04,-3824976,-23,-10.03,3.72,17.34,-1175116,-35.16,23448,0.92,1,0.02,1,56314.81,15278.86,254.94,281.54
4/28/22 19:00,337.9,0,2661.99,3.75,2.31,-5.13,96974.82,284.4,0.88,12045,-3496256,15,-8.59,3.98,0,-1475648,-35.99,22074,0.84,1,0,1,56373.68,15323.72,255.1,282.65,339.42,0,2693.74,3.68,2.19,-5.22,97232.82,284.7,0.87,13263,-3895616,15,-10.27,3.72,0,-1163328,-38.99,23466,0.86,1,0,1,56376.06,15324,255.13,282.52
4/28/22 20:00,334.36,0,2876.7,3.76,2.63,-4.98,97032.35,284.13,0.89,11542.97,-3546640,93,-8.71,3.98,0,-1479936,-41.44,22080,0.58,1,0,1,56443.83,15379.05,255.23,282.72,336.46,0,2855.39,3.66,2.43,-5.05,97291.35,284.43,0.88,12628.97,-3945488,93,-10.71,3.72,0,-1139456,-40.94,23472,0.7,1,0,1,56446.02,15378.68,255.18,282.62
4/28/22 21:00,331.54,0,2880.18,3.65,2.79,-4.71,97095.77,283.95,0.91,10058.97,-3587488,-62,-7.48,3.98,0,-1485632,-57.46,23688,0.75,1,0,1,56527,15432.71,255.14,282.73,334.1,0,2879.87,3.54,2.55,-4.79,97353.77,284.28,0.9,11178.97,-3987360,-62,-9.34,3.72,0,-1115968,-52.96,21882,0.78,1,0,1,56528.81,15433.24,255.17,282.6
4/28/22 22:00,326.63,0,2840.45,3.56,3.09,-4.33,97129.51,283.88,0.92,9412.97,-3620096,-68,-7.98,3.98,0,-1498368,-51.4,23694,0.76,1,0,1,56549.99,15470.29,255.23,282.7,328.75,0,2839.64,3.43,2.88,-4.36,97387.51,284.21,0.9,10605.97,-4022528,-68,-11.37,3.72,0,-1096448,-42.9,23490,0.77,1,0,1,56551.61,15470.64,255.23,282.68
4/28/22 23:00,317.83,0,2793.95,2.64,2.7,-2.76,97125.33,283.75,0.91,9949.97,-3644288,56,-13.78,3.98,0,-1507984,-31.8,23718,0.03,1,0,1,56528.68,15486.64,255.43,283.23,321.4,0,2778.14,2.5,2.39,-2.77,97384.33,283.92,0.91,10236.97,-4046208,56,-24.93,3.72,0,-1072272,-33.8,23512,0.04,0.97,0,0.97,56529.5,15485.42,255.43,283.26
4/29/22 0:00,301.21,0,2710.54,3.02,3.66,-2.04,97077.68,283.05,0.9,10928.5,0,0,-67.6,0,0,0,-147.45,25442,0,0.14,0,0.14,56572.6,15454.66,254.74,283.71,301.07,0,2709.48,2.71,3.28,-1.81,97336.68,283.07,0.9,10831.5,0,0,-68.54,0,0,0,-141.45,27046,0,0.06,0,0.06,56573.79,15454.66,254.75,283.75
4/29/22 1:00,305.76,0,2759.13,2.38,2.7,-1.79,97042.27,281.64,0.95,5182.62,781,3.38,-65.35,0,0,18916.88,-26.87,35516,0,0,0,0,56531.76,15437.64,254.94,284.34,311.34,0,2757.01,2.08,2.2,-1.79,97301.27,281.52,0.95,4971.62,845,3.38,-64.93,0,0,36708.88,-25.37,35326,0,0,0,0,56532.57,15437.33,254.94,284.33
4/29/22 2:00,292.8,0,2771.71,2.85,3.58,-1.35,97006.26,280.94,0.96,4530.62,29119,2.62,-61.91,0,0,45309.12,-53.31,35516,0,0,0,0,56494.45,15404.71,254.88,284.16,295.21,0,2783.59,2.41,2.97,-1.26,97267.26,280.7,0.96,4322.62,21951,2.62,-60.82,0,0,74557.12,-44.31,33104,0,0,0,0,56495.08,15405.52,254.87,283.97
4/29/22 3:00,290.37,0,2720.24,3.14,4.04,-1.33,96994.28,280.95,0.96,4114.22,81326,-15.75,-61.56,0,0,99941.56,-69.92,33300,0,0,0,0,56465.37,15401.03,254.54,283.73,290.65,0,2731.49,2.66,3.38,-1.13,97254.28,280.46,0.96,3844.22,58222,-15.75,-58.94,0,0,128613.56,-65.42,33106,0,0,0,0,56466.18,15403.28,254.52,283.42
4/29/22 4:00,300.3,0,2678.86,3.25,3.92,-2.1,97003.21,281.22,0.95,5435.7,139652,2,-62.21,0,0,168999.12,-32.82,35510,0,0,0,0,56454.89,15407.3,254.23,283.62,305.88,0,2692.61,2.79,3.16,-2.11,97263.21,280.58,0.96,4311.7,103556,2,-58.88,0,0,194919.12,-36.82,37650,0,0,0,0,56455.33,15410.55,254.19,283.31
4/29/22 5:00,293.09,0,2695.91,3.3,4.21,-1.61,97047.03,281.19,0.95,5679.26,191368,-17,-62.24,0,0,239324.56,-23.3,35500,0,0.01,0,0.01,56467.71,15445.13,254.24,283.33,298.7,0,2704.53,2.78,3.37,-1.69,97307.03,280.53,0.96,3989.26,150152,-17,-58.91,0,0,263644.56,-20.8,35314,0,0,0,0,56468.59,15449.07,254.22,283.16
4/29/22 6:00,294.66,0,2672.31,2.86,3.64,-1.51,97059.58,282.04,0.94,10516.05,226435,-33,-66.12,0,78.17,291815,-13060.92,5762,0,0,0,0,56501.39,15463.53,254.02,283.89,301.27,0,2678.94,2.41,2.89,-1.61,97319.58,281.53,0.95,6116.05,186371,-33,-62.46,0,77.71,319463,-13611.92,5544,0,0,0,0,56501.7,15466.65,253.99,283.72
4/29/22 7:00,313.06,0,2610.67,2.53,3.13,-2.71,97056.18,284.38,0.87,13143.83,127665,-2,-83.44,0,229.46,241460,0.03,7410,0,0,0,0,56526.59,15485.68,254.24,284.3,320.22,0,2617.8,1.95,2.23,-2.48,97313.18,284.71,0.86,13933.83,122161,-2,-81.67,0,227.88,317748,0.03,7610,0,0,0,0,56527.78,15486.84,254.21,284.31
4/29/22 8:00,329.09,0,2599.5,2.13,2.2,-3.38,97039.73,286.65,0.81,17281.58,-213194,21,-102.3,0,392.17,-19807,-0.2,8786,0,0,0,0,56554.03,15490.04,254.55,284.21,331.75,0,2612.44,1.32,1.51,-2.57,97295.73,286.88,0.79,18407.58,-206154,21,-101.22,0,389.53,116513,-0.2,9110,0,0,0,0,56554.59,15490.82,254.53,284.28
4/29/22 9:00,342.41,0,2642.18,1.99,1.4,-3.9,96999.18,289.06,0.72,23161.27,-807272,-30,-120.54,0,540.6,-481542,-0.1,11270,0.73,0,0,0.73,56564.48,15477.04,254.76,284.05,349.34,0,2652.68,1.42,0.76,-3.36,97254.18,289.24,0.7,24148.27,-818024,-30,-116.79,0,537.1,-281734,-0.1,11056,0.76,0,0,0.76,56565.29,15478.01,254.74,284.01
4/29/22 10:00,335.55,0,2674.65,3.83,3.06,-6.1,96993.02,291.41,0.65,27549.45,-1701915,15,-126.47,0,651,-1139432,0.11,12858.85,0.81,0,0,0.81,56567.99,15483.09,254.78,283.62,333.89,0,2682.09,3.88,3.32,-6.17,97250.02,291.23,0.66,26798.45,-1806619,15,-117.58,0,647.39,-892520,0.11,12642.85,0.82,0,0,0.82,56568.55,15483.24,254.75,283.68
4/29/22 11:00,336.31,0,2672.1,4.56,3.44,-7.11,97002.32,291.87,0.63,29047.85,-2815176,37,-127.35,0,731.35,-2014004,-0.11,13754,0.62,0,0,0.62,56557.59,15502.36,254.67,283.51,336.98,0,2678.79,4.36,3.31,-7.05,97256.32,291.71,0.64,28424.85,-3023816,37,-117.44,0,727.13,-1689652,-0.11,13540,0.57,0,0,0.57,56557.46,15503.14,254.65,283.45
4/29/22 12:00,341.59,0,2664.99,4.67,2.84,-7.57,97004.47,292.72,0.61,30075.88,-4047318,49,-130.47,0,766.38,-2942029,0.06,14722,0.09,0,0,0.09,56537.89,15516.13,254.55,282.96,343.31,0,2670.93,4.45,2.57,-7.54,97259.47,292.44,0.62,29440.88,-4364758,49,-119.14,0,762,-2533453,0.06,13552,0.06,0,0,0.06,56537.7,15515.32,254.54,282.96
4/29/22 13:00,344.33,0,2683.05,4.34,2.34,-7.29,96970.29,293.2,0.6,31037.13,-5321399,49,-132.06,0,749.12,-3867055,-0.08,14741,0,0,0,0,56543.61,15506.54,254.36,283.44,346.21,0,2687.99,4.14,2.06,-7.23,97223.29,292.94,0.61,30238.13,-5743543,49,-120.34,0,744.61,-3369391,-0.08,14529,0,0,0,0,56543.42,15506.11,254.33,283.54
4/29/22 14:00,345.07,0,2704.8,4.14,2.16,-7.04,96907.47,293.52,0.59,31813.55,-6561282,49,-131.41,0,679.6,-4697085,-0.12,15794,0,0,0,0,56539.05,15473.16,254.42,284.22,346.76,0,2710.24,4.08,1.97,-7.15,97161.47,293.25,0.6,31156.55,-7085058,49,-120.3,0,675.71,-4116221,-0.12,14546,0,0,0,0,56538.43,15473.32,254.42,284.27
4/29/22 15:00,344.66,0,2708.82,4.67,2.37,-7.54,96849.8,293.52,0.58,32254.94,-7704192,49,-125.49,0,568.28,-5393864,0.09,15812,0,0,0,0,56541.85,15441.72,254.46,284.82,345.46,0,2714.94,4.63,2.3,-7.67,97102.8,293.29,0.59,31884.94,-8328832,49,-115.55,0,564.81,-4725192,0.09,15600,0,0,0,0,56540.97,15442.47,254.45,284.79
4/29/22 16:00,351.29,0,2708.2,4.57,1.42,-7.43,96838.06,293,0.6,30836.32,-8652896,49,-115.2,0,422.73,-5892522,0.07,14772,0.18,0,0,0.18,56522.66,15430.68,254.27,284.67,350.53,0,2712.51,4.59,1.56,-7.58,97091.06,292.78,0.61,30661.32,-9364576,49,-107.63,0,420.55,-5138858,0.07,14562,0.13,0,0,0.13,56522.1,15431.62,254.25,284.56
4/29/22 17:00,342.46,0,2688.9,4.57,2.44,-6.81,96850.43,292.04,0.63,29159.98,-9347536,49,-101.13,0,257.26,-6191127,0.05,13806,1,0,0,1,56515.68,15431.09,254.24,284.1,345.43,0,2696.46,4.59,2.13,-7.11,97102.43,291.97,0.63,29343.98,-10123728,49,-96.55,0,256.6,-5357079,0.05,13598,1,0,0,1,56515.05,15431.84,254.21,283.95
4/29/22 18:00,340.35,0,2632.11,4.87,2.72,-6.81,96862.3,290.46,0.7,24354.3,-9742576,57,-87.05,0,103.77,-6270576,-0.02,12085,0.86,0,0,0.86,56502.05,15419.17,254.76,283.71,345.53,0,2638.49,4.96,2.2,-7.36,97118.3,290.47,0.7,24199.3,-10552560,57,-84.98,0,103.7,-5373040,-0.02,11873,0.82,0,0,0.82,56499.73,15421.61,254.77,283.5
4/29/22 19:00,339.98,0,2597.27,4.06,2.23,-5.48,96918.44,288.02,0.81,17437.55,-9873664,-39,-80.24,0,0.58,-6241776,-192.01,8832,0.86,0,0,0.86,56502.48,15429.28,255.33,283.18,347.56,0,2601.09,4.22,1.61,-6.21,97172.44,288.09,0.8,18053.55,-10701056,-39,-80.06,0,0.62,-5296624,-198.51,9750,0.86,0,0,0.86,56500.35,15432.4,255.33,283.2
4/29/22 20:00,330.17,0,2441.54,3.62,2.72,-4.36,96983.18,285.98,0.89,11647.81,-9884768,23,-71.88,0,0,-6186157,-9590.24,7054,1,0,0,1,56540.27,15458.36,255.5,283.81,337.07,0,2458.29,3.71,2.32,-4.95,97242.18,286.16,0.88,12697.81,-10716768,23,-71.55,0,0,-5199021,-9672.74,7222,1,0,0,1,56540.27,15462.49,255.48,283.69
4/29/22 21:00,319.73,0,2465.13,3.43,3.25,-3.56,97006.43,284.87,0.92,9009.59,-9881792,-55,-57.47,0,0,-6141520,-10502.96,6362,1,0,0,1,56579.26,15470.12,255.55,284.55,325.91,0,2485.94,3.53,3.05,-4.17,97269.43,285.16,0.9,10477.59,-10717376,-55,-57.22,0,0,-5113936,-10487.46,6474,1,0,0,1,56582.95,15474.12,255.58,284.23
4/29/22 22:00,323.73,0,2621.76,3.45,3.05,-3.84,97006.25,284.41,0.91,9834.42,-9879744,-79,-54.02,0,0,-6093684,-11117.07,6358,1,0,0,1,56569.41,15448.3,255.86,284.04,329.86,0,2636.14,3.56,2.81,-4.44,97268.25,284.77,0.89,11345.42,-10718912,-79,-55.16,0,0,-5023092,-11079.57,6824,1,0,0,1,56569.54,15449.95,255.97,283.72
4/29/22 23:00,326.87,0,2747.78,2.98,2.42,-3.42,96984.49,283.89,0.92,9363.39,-9879472,30,-48.66,0,0,-6056226,-11652.06,6356,1,0,0,1,56537.23,15409.58,256.01,283.6,333.72,0,2757.71,3.14,2.19,-4.05,97244.49,284.26,0.9,10694.39,-10720176,30,-50.82,0,0,-4947746,-11538.56,6466,1,0,0,1,56535.23,15409.14,256.14,283.22
4/30/22 0:00,288.89,0,2718.39,2.03,2.69,-0.81,96950.52,283.53,0.9,10575.29,0,0,-11.92,0,0,0,-12065.11,6678.36,1,1,0,1,56478.91,15340.32,256.03,283.41,310.45,0,2689.7,1.95,2.13,-1.68,97204.52,283.12,0.94,8019.29,0,0,-36.23,0,0,0,-12330.11,5832.36,1,0.73,0,1,56470.6,15345.85,256.38,283.26
4/30/22 1:00,297.65,0,2475.03,2.35,3.03,-1.45,96878.3,283.8,0.9,10911.29,-8741.81,4.44,-19.55,0,0,-11883.38,-11818.79,6680,1,0.95,0,1,56403.08,15267.84,255.99,282.81,305.71,0,2412.66,2.33,2.68,-1.78,97133.3,282.78,0.94,9893.29,5018.19,4.44,-46.85,0,0,26932.62,-12631.29,5548,1,0.31,0,1,56396.58,15273.31,256.25,282.73
4/30/22 2:00,304.05,0,2343.14,2.58,3.03,-1.89,96862.39,283.38,0.93,8768.29,-13733,-1.5,-47.45,0,0,-12993.5,-12024.64,6050,1,0.36,0,1,56365.47,15248.63,256.01,281.93,314.7,0,2357.26,2.5,2.55,-2.35,97120.39,282.54,0.94,9431.29,21307,-1.5,-47.36,0,0,63166.5,-12858.14,5548,1,0.16,0,1,56361.41,15254.16,256.15,281.86
4/30/22 3:00,310.47,0,2305.62,3.02,3.31,-2.62,96848.84,283.11,0.94,7791.29,-10295,-1.88,-42.78,0,0,12527.5,-12094.18,6050,1,0.37,0,1,56312.02,15229.32,255.73,281.48,317.95,0,2298.99,2.96,2.94,-3.02,97105.84,282.83,0.94,7889.29,47177,-1.88,-43.51,0,0,121583.5,-12525.68,5832,1,0.15,0,1,56308.39,15233.44,255.8,281.43
4/30/22 4:00,310.01,0,2196.76,3.11,3.47,-2.7,96828.99,283,0.94,9495.17,-2507,5.38,-42.79,0,0,50695,-12101.62,5764,1,0.31,0.04,1,56254.65,15211.89,255.21,281.16,319.1,0,2209.63,3.07,3.01,-3.22,97086.99,283.01,0.94,7817.17,70709,5.38,-45.98,0,0,195591,-12255.62,5831,1,0.12,0.05,1,56250.53,15214.92,255.29,281.12
4/30/22 5:00,311.88,0,2154.62,3.09,3.34,-2.78,96823.22,282.92,0.94,9184.35,3976,13.06,-40.94,0,0,86153,-12138.5,5764,1,0.13,0.32,1,56235.21,15210.69,255.35,281.07,320.48,0,2167.81,3.02,2.89,-3.25,97081.22,283.04,0.94,7868.35,85256,13.06,-41.89,0,0,264073,-12177,5830,1,0.06,0.34,1,56231.96,15213.09,255.43,280.98
4/30/22 6:00,315.98,0,2134.61,3.07,3.17,-3.04,96841.61,283.34,0.92,9203.52,3797,-6,-45.72,0,44.47,114656,-11843.92,6350,1,0.1,0.48,1,56251.18,15225.44,255.5,280.94,325.62,0,2154.55,3.05,2.66,-3.6,97100.61,283.6,0.91,9764.52,86997,-6,-45.91,0,44.69,327008,-11761.92,6134,1,0.04,0.45,1,56249,15228.79,255.53,280.86
4/30/22 7:00,333.05,0,2167.4,3.9,2.94,-5.29,96871.44,284.84,0.86,13934.55,-59476,-4,-65.75,0,161,77998,-0.14,7828,1,0.08,0.27,1,56283.37,15251.54,255.37,280.57,338.44,0,2188.9,3.75,2.4,-5.46,97130.44,285.16,0.84,14967.55,9772,-4,-64.84,0,160.6,342574,-0.14,7614,1,0.04,0.26,1,56281.24,15256.25,255.38,280.48
4/30/22 8:00,347.01,0,2201.86,4.38,1.85,-6.83,96881.77,286.53,0.78,19036.67,-311028,34,-82.84,0,327.01,-177072,0.25,9312,1,0.29,0.04,1,56301.23,15263.88,255.31,280.28,348.5,0,2223.17,4.11,1.62,-6.67,97140.77,286.71,0.77,19586.67,-289524,34,-83.42,0,334.5,148560,0.25,9680,1,0.11,0.04,1,56299.23,15268.72,255.32,280.26
4/30/22 9:00,354.57,0,2240.27,4.44,0.98,-7.34,96869.41,288.14,0.72,23055.4,-782405,35,-91.83,0,466.83,-701576,0.08,11227,1,0.33,0,1,56297.27,15267.67,255.37,280.2,355.17,0,2261.02,4.17,0.88,-7.17,97129.41,288.29,0.72,23445.4,-812613,35,-95.35,0,485,-335240,0.08,11015,1,0.14,0,1,56296.14,15272.48,255.35,280.23
4/30/22 10:00,1.91,0,2245.9,4.69,0.03,-7.93,96850.16,289.58,0.67,26220.11,-1492895,-22,-108.39,0,601.37,-1437722,0.04,12800,1,0.12,0,1,56302.15,15275.06,255.39,280.21,2.59,0,2262.34,4.35,-0.06,-7.66,97110.16,289.63,0.67,26395.11,-1585567,-22,-104.39,0,605.1,-1040666,0.04,12588,1,0.07,0,1,56300.96,15279.71,255.39,280.23
4/30/22 11:00,358.45,0,2248.8,5.15,0.56,-8.67,96798.83,290.84,0.63,28801.23,-2422195,16,-118.48,0,683.24,-2345190,0.11,13700,1,0.08,0,1,56289.43,15257.01,255.38,280.03,358.83,0,2264.92,4.8,0.49,-8.42,97058.83,290.85,0.63,29012.23,-2563763,16,-112.03,0,684.05,-1905382,0.11,13488,1,0.05,0,1,56288.05,15260.95,255.37,280.16
