time,dir0,snow_prec0,isocero0,mod0,racha_u0,racha_v0,mslp0,temp0,rh0,visibility0,lhevapac0,lhsublac0,lwflx0,prec0,swflx0,shflxac0,cape0,cin0,cfh0,cfl0,cfm0,cft0,HGT5000,HGT8500,T5000,T8500,dir1,snow_prec1,isocero1,mod1,racha_u1,racha_v1,mslp1,temp1,rh1,visibility1,lhevapac1,lhsublac1,lwflx1,prec1,swflx1,shflxac1,cape1,cin1,cfh1,cfl1,cfm1,cft1,HGT5001,HGT8501,T5001,T8501
2021-12-14 04:00:00,120.98,0,2000.77,0.51,-0.58,0.32,97115.47,275.35,0.9,10558.95,-1678688,-4.0,-61.88,0.0,0.0,-902613,0.0,-17959.59,0.0,0.0,0.0,0.0,56731.26,15480.38,255.23,285.35,238.42,0,1986.71,0.3,0.32,0.22,97382.47,274.72,0.94,7883.95,-1567072,-4.0,-64.66,0.0,0.0,-185301,0.0,-18408.09,0.0,0.0,0.0,0.0,56731.51,15481.0,255.2,285.36
2021-12-14 05:00:00,13.75,0,2002.63,0.26,-0.08,-0.38,97125.02,275.13,0.91,9904.79,-1667936,11.0,-62.8,0.0,0.0,-906749,0.0,-18098.93,0.0,0.0,0.0,0.0,56733.73,15494.85,254.96,285.26,298.33,0,1991.44,0.32,0.37,-0.18,97393.02,274.52,0.94,7363.79,-1556320,11.0,-65.67,0.0,0.0,-167421,0.0,-18532.93,0.0,0.0,0.0,0.0,56734.29,15494.98,254.95,285.24
2021-12-14 06:00:00,15.84,0,2004.89,0.11,-0.05,-0.21,97147.29,275.16,0.9,10601.75,-1658352,-1.0,-62.61,0.0,0.0,-911570,0.0,-18198.77,0.0,0.0,0.0,0.0,56754.71,15513.38,255.1,285.09,265.95,0,1994.02,0.23,0.3,0.03,97415.29,274.5,0.95,6625.75,-1544688,-1.0,-65.82,0.0,0.0,-150226,0.0,-18615.27,0.0,0.0,0.0,0.0,56755.34,15513.91,255.11,285.04
2021-12-14 07:00:00,170.93,0,1988.22,0.24,-0.07,0.36,97195.25,275.21,0.89,11320.29,-1648528,79.0,-62.83,0.0,0.0,-919715,0.0,-18178.55,0.0,0.0,0.0,0.0,56781.39,15556.36,255.18,284.89,218.16,0,1980.35,0.62,0.45,0.62,97463.25,274.59,0.94,7807.29,-1533840,79.0,-65.51,0.0,0.0,-132771,0.0,-18546.05,0.0,0.0,0.0,0.0,56781.83,15557.2,255.17,284.87
2021-12-14 08:00:00,41.64,0,1988.99,0.5,-0.43,-0.52,97215.57,275.3,0.89,11860.35,-1640576,-10.0,-63.24,0.0,29.05,-926436,0.0,-18147.89,0.0,0.0,0.0,0.0,56805.12,15591.34,254.87,285.13,358.22,0,1984.99,0.15,0.01,-0.21,97485.57,274.69,0.93,8443.35,-1522816,-10.0,-66.11,0.0,28.55,-115940,0.0,-18524.89,0.0,0.0,0.0,0.0,56805.12,15591.42,254.87,285.13
2021-12-14 09:00:00,128.34,0,1978.2,0.25,-0.39,0.28,97267.71,276.68,0.88,12589.41,-1639088,-55.0,-73.2,0.0,139.66,-944957,0.0,-17164.18,0.0,0.0,0.0,0.0,56836.68,15637.14,254.47,285.2,207.96,0,1976.32,0.49,0.28,0.58,97535.71,276.23,0.92,9039.41,-1518256,-55.0,-73.66,0.0,137.95,-105789,0.0,-17386.18,0.0,0.0,0.0,0.0,56837.05,15637.71,254.44,285.22
2021-12-14 10:00:00,86.54,0,1976.11,0.92,-1.4,-0.14,97269.94,279.41,0.85,14731.46,-1655408,-22.0,-87.99,0.0,245.51,-983106,0.0,-0.03,0.0,0.0,0.0,0.0,56852.07,15657.15,254.22,285.51,136.8,0,1979.3,0.39,-0.45,0.44,97537.94,279.18,0.86,13528.46,-1530480,-22.0,-87.41,0.0,242.97,-109634,0.0,-15366.53,0.0,0.0,0.0,0.0,56852.89,15657.03,254.21,285.53
2021-12-14 11:00:00,35.6,0,1991.92,1.37,-1.33,-2.01,97258.2,281.11,0.74,21891.75,-1831856,64.0,-103.03,0.0,317.64,-1068512,1.38,-0.13,0.0,0.0,0.0,0.0,56852.43,15650.86,254.35,285.75,9.11,0,1993.92,0.25,-0.1,-0.79,97524.2,281.03,0.75,21059.75,-1700784,64.0,-100.82,0.0,314.31,-154080,0.62,-0.13,0.0,0.0,0.0,0.0,56853.3,15651.24,254.34,285.75
2021-12-14 12:00:00,25.61,0,1987.91,0.97,-0.8,-1.84,97197.3,282.65,0.68,25885.52,-2168704,29.0,-112.39,0.0,344.58,-1220158,2.38,0.21,0.0,0.0,0.0,0.0,56817.7,15600.65,254.44,285.62,316.09,0,1991.98,0.35,0.86,-0.83,97461.3,282.76,0.68,26060.52,-2025344,29.0,-109.42,0.0,340.9,-263742,1.97,0.21,0.0,0.0,0.0,0.0,56818.57,15601.25,254.45,285.57
2021-12-14 13:00:00,346.41,0,1975.58,0.57,0.42,-1.47,97154.74,284.06,0.66,27173.25,-2562384,-99.0,-117.05,0.0,323.17,-1385052,2.81,0.22,0.0,0.0,0.0,0.0,56796.04,15574.41,254.87,285.25,283.7,0,1983.14,0.55,1.41,-0.29,97416.74,284.04,0.65,27671.25,-2437456,-99.0,-113.3,0.0,319.73,-390236,1.94,0.22,0.0,0.0,0.0,0.0,56797.1,15574.98,254.87,285.26
2021-12-14 14:00:00,346.77,0,1988.13,0.79,0.45,-1.64,97099.8,285.01,0.66,27135.16,-2930544,-64.0,-116.03,0.0,256.59,-1515525,1.94,-0.12,0.0,0.0,0.0,0.0,56772.94,15552.93,255.0,285.63,308.97,0,1999.19,0.54,1.03,-0.77,97361.8,284.89,0.62,29447.16,-2841456,-64.0,-112.19,0.0,253.67,-483845,1.12,-0.12,0.0,0.0,0.0,0.0,56773.56,15553.34,254.99,285.65
2021-12-14 15:00:00,227.48,0,2011.79,0.29,0.54,0.53,97072.95,285.43,0.7,24747.06,-3185280,-53.0,-107.47,0.0,153.64,-1581447,0.12,-0.05,0.0,0.0,0.0,0.0,56763.26,15546.09,254.96,285.92,187.27,0,2019.85,0.47,0.07,0.82,97332.95,285.21,0.7,24283.06,-3123840,-53.0,-104.28,0.0,151.66,-510855,0.0,-0.05,0.0,0.0,0.0,0.0,56764.13,15546.5,254.96,285.95
2021-12-14 16:00:00,242.35,0,2043.03,0.57,0.8,0.46,97067.46,284.5,0.78,19379.6,-3220064,22.0,-93.7,0.0,40.33,-1611909,0.0,-0.03,0.0,0.0,0.0,0.0,56769.67,15550.07,254.84,286.13,159.73,0,2047.16,0.19,-0.1,0.25,97328.46,284.02,0.81,17074.6,-3163744,22.0,-93.6,0.0,39.7,-511109,0.0,-0.03,0.0,0.0,0.0,0.0,56770.92,15550.72,254.83,286.12
2021-12-14 17:00:00,270.69,0,2061.99,1.31,1.64,0.04,97070.05,282.31,0.76,20440.0,-3233632,-13.0,-79.09,0.0,0.0,-1615780,0.0,-13085.59,0.0,0.0,0.0,0.0,56772.3,15554.56,254.68,286.25,277.91,0,2063.49,0.54,0.68,-0.07,97331.05,281.62,0.81,17182.0,-3175264,-13.0,-79.33,0.0,0.0,-496036,0.0,-13409.59,0.0,0.0,0.0,0.0,56773.49,15555.25,254.68,286.24
2021-12-14 18:00:00,275.35,0,2063.98,2.17,2.73,-0.15,97066.79,280.71,0.79,18688.2,-3237376,-29.0,-72.24,0.0,0.0,-1587841,0.0,-14257.11,0.0,0.0,0.0,0.0,56769.26,15554.98,254.6,286.36,267.47,0,2063.23,0.94,1.19,0.1,97328.79,279.86,0.84,15142.2,-3174912,-29.0,-71.36,0.0,0.0,-469633,0.0,-14757.61,0.0,0.0,0.0,0.0,56770.07,15555.48,254.58,286.36
2021-12-14 19:00:00,270.28,0,2064.07,2.12,2.67,0.09,97070.1,279.64,0.76,20286.3,-3240848,-53.0,-68.86,0.0,0.0,-1531625,0.0,-15357.6,0.0,0.0,0.0,0.0,56766.92,15553.74,254.57,286.34,262.85,0,2063.44,0.44,0.56,0.09,97333.1,278.45,0.85,14642.3,-3169168,-53.0,-67.23,0.0,0.0,-439017,0.0,-15905.6,0.0,0.0,0.0,0.0,56767.42,15554.61,254.57,286.34
2021-12-14 20:00:00,272.52,0,2064.15,1.83,2.29,-0.02,97074.97,278.98,0.75,21112.33,-3244416,5.0,-66.31,0.0,0.0,-1480632,0.0,-15952.27,0.34,0.0,0.0,0.34,56766.46,15550.05,254.78,286.24,343.19,0,2061.47,0.33,0.14,-0.4,97339.97,277.42,0.85,14214.33,-3160448,5.0,-64.89,0.0,0.0,-407992,0.0,-16699.27,0.36,0.0,0.0,0.36,56767.34,15550.73,254.79,286.23
2021-12-14 21:00:00,271.3,0,2059.08,1.19,1.48,0.02,97093.95,278.23,0.75,21147.54,-3244832,-6.0,-64.29,0.0,0.0,-1448618,0.0,-16562.05,0.72,0.0,0.0,0.72,56769.72,15554.21,254.85,286.04,75.79,0,2056.77,0.57,-0.69,-0.2,97359.95,276.53,0.87,12962.54,-3150624,-6.0,-63.81,0.0,0.0,-376490,0.0,-17307.05,0.73,0.0,0.0,0.73,56770.78,15555.27,254.86,286.06
2021-12-14 22:00:00,264.12,0,2044.18,0.95,1.18,0.17,97110.59,277.66,0.73,22437.39,-3245984,-48.0,-61.57,0.0,0.0,-1427509,0.0,-17171.3,0.94,0.0,0.0,0.94,56774.99,15560.26,254.86,285.97,89.68,0,2037.81,0.65,-0.82,-0.03,97376.59,276.07,0.87,12978.39,-3138464,-48.0,-62.05,0.0,0.0,-345141,0.0,-17705.8,0.95,0.0,0.0,0.95,56776.11,15561.07,254.86,286.01
2021-12-14 23:00:00,246.01,0,2004.29,0.32,0.37,0.18,97121.95,277.06,0.72,23172.39,-3247584,-70.0,-59.61,0.0,0.0,-1416021,0.0,-17792.37,0.9,0.0,0.0,0.9,56763.1,15562.86,254.78,285.86,94.48,0,1988.67,1.03,-1.29,0.05,97388.95,275.71,0.87,13317.39,-3126752,-70.0,-62.43,0.0,0.0,-311125,0.0,-18070.37,0.9,0.0,0.0,0.9,56764.35,15563.61,254.78,285.87
2021-12-15 00:00:00,49.21,0,2112.76,0.19,-0.19,-0.17,97157.81,275.93,0.82,16508.81,-1381456,-13.0,-58.52,0.0,0.0,-742026,0.0,-18006.91,0.21,0.0,0.0,0.21,56740.22,15572.94,254.65,285.79,254.44,0,2117.82,0.52,0.63,0.2,97424.81,275.19,0.86,14012.81,-1755216,-13.0,-60.78,0.08,0.0,-394890,0.0,-18499.91,0.25,0.0,0.0,0.25,56741.41,15574.19,254.65,285.83
2021-12-15 01:00:00,42.5,0,2109.85,0.39,-0.32,-0.38,97123.66,275.57,0.83,15656.81,-1376576,-75.0,-59.4,0.0,0.0,-740809,0.0,-18187.16,0.43,0.0,0.0,0.43,56701.89,15539.85,254.42,285.77,310.95,0,2115.97,0.35,0.35,-0.28,97391.66,275.01,0.87,13374.81,-1750848,-75.0,-61.54,0.08,0.0,-370633,0.0,-18564.66,0.42,0.0,0.0,0.42,56703.77,15541.32,254.43,285.81
2021-12-15 02:00:00,335.77,0,2118.04,0.16,0.11,-0.22,97110.09,275.45,0.83,15573.81,-1372368,32.0,-59.28,0.0,0.0,-742227,0.0,-18225.77,0.37,0.0,0.0,0.37,56675.9,15529.28,254.33,285.68,273.74,0,2125.92,0.25,0.33,-0.01,97377.09,274.87,0.86,13536.81,-1747152,32.0,-61.42,0.08,0.0,-347475,0.0,-18631.27,0.32,0.0,0.0,0.32,56677.9,15530.88,254.33,285.69
2021-12-15 03:00:00,228.7,0,2132.72,0.05,0.07,0.06,97095.54,275.67,0.82,16652.56,-1368656,41.0,-58.59,0.0,0.0,-743217,0.0,-18074.55,0.0,0.0,0.0,0.0,56649.34,15519.59,254.41,285.56,240.35,0,2141.41,0.27,0.3,0.19,97363.54,274.9,0.86,13886.56,-1744976,41.0,-61.38,0.08,0.0,-324913,0.0,-18574.05,0.0,0.0,0.0,0.0,56651.46,15521.34,254.4,285.57
2021-12-15 04:00:00,76.09,0,2140.45,0.32,-0.39,-0.11,97063.81,275.54,0.82,16678.56,-1366032,1.0,-58.29,0.0,0.0,-742976,0.0,-18126.97,0.0,0.0,0.0,0.0,56615.65,15494.45,254.82,285.41,5.61,0,2147.2,0.13,-0.01,-0.18,97332.81,274.79,0.86,13816.56,-1742864,1.0,-61.19,0.08,0.0,-303168,0.0,-18602.47,0.0,0.0,0.0,0.0,56617.9,15496.11,254.82,285.45
2021-12-15 05:00:00,89.28,0,2137.17,0.61,-0.78,-0.04,97065.65,275.21,0.83,15955.56,-1363872,-76.0,-59.0,0.0,0.0,-744028,0.0,-18364.03,0.0,0.0,0.0,0.0,56608.86,15489.82,255.47,285.3,139.05,0,2143.73,0.28,-0.25,0.27,97333.65,274.68,0.86,13912.56,-1741728,-76.0,-61.48,0.08,0.0,-282204,0.0,-18733.53,0.0,0.0,0.0,0.0,56611.29,15491.48,255.48,285.32
2021-12-15 06:00:00,77.16,0,2123.04,0.62,-0.76,-0.2,97093.18,275.23,0.82,16372.38,-1361920,-43.0,-59.34,0.0,0.0,-745553,0.0,-18412.7,0.0,0.0,0.0,0.0,56620.52,15505.41,255.99,285.14,193.76,0,2130.23,0.31,0.08,0.39,97361.18,274.64,0.86,13884.38,-1740800,-43.0,-61.39,0.08,0.0,-261713,0.0,-18788.7,0.0,0.0,0.0,0.0,56622.58,15507.07,256.03,285.14
2021-12-15 07:00:00,90.53,0,2126.1,0.26,-0.38,-0.01,97134.0,275.41,0.81,17040.38,-1360944,-66.0,-59.31,0.0,0.0,-749758,0.0,-18347.32,0.0,0.0,0.0,0.0,56650.78,15539.25,256.37,284.99,228.74,0,2139.04,0.5,0.46,0.43,97402.0,274.73,0.85,14306.38,-1740848,-66.0,-61.54,0.08,0.0,-241854,0.0,-18773.32,0.0,0.0,0.0,0.0,56652.84,15540.53,256.43,285.03
2021-12-15 08:00:00,349.55,0,2166.25,0.17,0.06,-0.29,97147.76,275.59,0.81,17235.87,-1359600,0.0,-58.82,0.0,27.54,-753519,0.0,-18255.35,0.0,0.0,0.0,0.0,56673.0,15552.79,256.81,284.88,257.62,0,2183.25,0.55,0.67,0.17,97415.76,274.87,0.85,14602.87,-1740528,0.0,-61.46,0.08,27.07,-222063,0.0,-18724.85,0.0,0.0,0.0,0.0,56674.56,15554.13,256.88,284.93
2021-12-15 09:00:00,91.51,0,2164.1,0.16,-0.36,0.0,97173.02,276.9,0.8,17602.45,-1364208,-83.0,-67.94,0.0,136.7,-768214,0.0,-17289.16,0.0,0.0,0.0,0.0,56700.61,15577.12,257.12,284.62,245.93,0,2176.6,0.45,0.53,0.26,97440.02,276.37,0.83,15741.45,-1746160,-83.0,-68.24,0.08,135.09,-208086,0.0,-17655.16,0.0,0.0,0.0,0.0,56701.68,15578.4,257.2,284.66
2021-12-15 10:00:00,28.96,0,2132.69,0.46,-0.35,-0.69,97183.58,279.1,0.8,17840.19,-1382784,100.0,-82.03,0.0,241.89,-801344,0.0,-15590.19,0.0,0.0,0.0,0.0,56730.66,15594.28,257.18,284.4,281.45,0,2145.38,0.49,0.69,-0.11,97451.58,278.92,0.81,17068.19,-1762688,100.0,-81.01,0.08,239.46,-207424,0.0,-15769.69,0.0,0.0,0.0,0.0,56731.54,15595.59,257.26,284.42
2021-12-15 11:00:00,25.86,0,2114.78,0.56,-0.44,-1.0,97164.89,281.34,0.66,26967.17,-1483984,100.0,-97.45,0.0,313.95,-857437,0.22,0.21,0.0,0.0,0.0,0.0,56740.3,15589.43,257.01,284.38,281.66,0,2129.1,0.31,0.85,-0.14,97430.89,281.34,0.61,30463.17,-1883344,100.0,-94.93,0.08,310.98,-226653,0.34,0.21,0.0,0.0,0.0,0.0,56742.73,15591.77,257.08,284.38
2021-12-15 12:00:00,48.86,0,2092.76,0.35,-0.69,-0.65,97097.72,283.39,0.64,28257.86,-1741696,100.0,-107.95,0.0,341.22,-955085,0.69,0.07,0.02,0.0,0.0,0.02,56713.86,15547.65,256.98,284.27,184.94,0,2109.01,0.28,0.05,0.94,97362.72,283.12,0.59,32049.86,-2190208,100.0,-103.68,0.08,337.97,-288461,0.75,0.07,0.02,0.0,0.0,0.02,56716.42,15550.5,256.99,284.28
2021-12-15 13:00:00,78.35,0,2076.75,0.39,-0.99,-0.24,97044.72,285.37,0.67,26718.51,-2055232,-14.0,-113.12,0.0,323.11,-1068461,0.69,-0.23,0.35,0.0,0.0,0.35,56693.86,15517.22,257.05,284.1,141.53,0,2089.43,0.49,-0.78,0.9,97307.72,284.98,0.59,31463.51,-2574400,-14.0,-107.75,0.08,320.08,-360877,0.75,-0.23,0.35,0.0,0.0,0.35,56695.98,15520.44,257.07,284.15
2021-12-15 14:00:00,15.13,0,2053.1,0.55,-0.26,-1.11,97013.56,286.46,0.63,29044.16,-2371440,-59.0,-111.13,0.0,258.9,-1155665,0.5,-0.24,0.54,0.0,0.0,0.54,56673.58,15501.85,257.15,283.88,87.34,0,2068.04,0.45,-1.03,-0.09,97274.56,286.15,0.58,32574.16,-2944880,-59.0,-105.77,0.08,255.99,-403025,0.38,-0.24,0.52,0.0,0.0,0.52,56675.83,15505.66,257.17,283.95
2021-12-15 15:00:00,322.8,0,2058.35,0.67,0.71,-0.86,97014.29,286.4,0.78,19304.85,-2557072,-70.0,-101.62,0.0,153.9,-1203262,0.0,0.18,0.69,0.0,0.0,0.69,56667.16,15510.67,257.09,283.86,18.88,0,2071.16,0.2,-0.13,-0.44,97274.29,286.09,0.77,19713.85,-3156112,-70.0,-97.73,0.08,150.8,-408638,0.0,0.18,0.7,0.0,0.0,0.7,56669.22,15513.82,257.11,283.91
2021-12-15 16:00:00,288.48,0,2034.14,1.33,1.68,-0.49,97025.98,285.13,0.74,21915.43,-2593552,-55.0,-87.3,0.0,40.02,-1228636,0.0,0.17,0.44,0.0,0.0,0.44,56681.05,15523.03,256.95,283.8,269.6,0,2041.08,0.65,0.81,0.04,97285.98,284.63,0.77,19925.43,-3196688,-55.0,-86.16,0.08,39.05,-406364,0.0,-10911.83,0.44,0.0,0.0,0.44,56683.12,15525.18,256.97,283.84
2021-12-15 17:00:00,292.41,0,2002.22,2.66,3.17,-1.17,97031.38,282.71,0.72,23279.57,-2623408,99.0,-76.4,0.0,0.0,-1201296,0.0,-13063.77,0.35,0.0,0.0,0.35,56695.6,15520.12,256.9,283.8,278.66,0,2010.16,1.64,2.04,-0.23,97291.38,282.02,0.77,20153.57,-3214256,99.0,-75.58,0.08,0.0,-378000,0.0,-13374.77,0.36,0.0,0.0,0.36,56698.1,15522.12,256.93,283.84
2021-12-15 18:00:00,294.66,0,1990.81,3.39,4.02,-1.67,97034.28,280.73,0.71,23562.97,-2649808,10.0,-70.22,0.0,0.0,-1116080,0.0,-14848.3,0.25,0.0,0.0,0.25,56711.05,15510.63,256.9,283.76,303.59,0,2003.75,2.05,2.21,-1.35,97296.28,279.95,0.76,20398.97,-3226320,10.0,-68.0,0.08,0.0,-312240,0.0,-15279.8,0.29,0.0,0.0,0.29,56713.55,15512.44,256.95,283.78
2021-12-15 19:00:00,292.76,0,2022.1,2.83,3.37,-1.27,97053.99,279.36,0.75,21504.15,-2667648,15.0,-65.84,0.0,0.0,-1030016,0.0,-15797.72,0.09,0.0,0.0,0.09,56720.49,15513.36,256.82,283.7,308.21,0,2032.97,0.96,0.98,-0.71,97316.99,278.43,0.79,18805.15,-3231872,15.0,-62.9,0.08,0.0,-260992,0.0,-16403.22,0.13,0.0,0.0,0.13,56723.49,15515.32,256.85,283.71
2021-12-15 20:00:00,287.29,0,1991.81,2.74,3.35,-0.91,97082.89,278.46,0.77,19739.39,-2673088,121.0,-63.11,0.0,0.0,-953632,0.0,-16358.11,0.15,0.0,0.0,0.15,56735.65,15527.16,256.8,283.55,285.77,0,1992.24,0.76,0.93,-0.23,97347.89,277.28,0.82,16764.39,-3231168,121.0,-59.63,0.08,0.0,-229664,0.0,-17136.61,0.18,0.0,0.0,0.18,56738.46,15529.97,256.85,283.54
2021-12-15 21:00:00,284.16,0,1922.67,2.38,2.93,-0.62,97106.27,277.88,0.78,19331.94,-2675664,53.0,-61.82,0.0,0.0,-883552,0.0,-16749.0,0.55,0.0,0.0,0.55,56747.79,15536.96,256.87,283.42,268.44,0,1921.86,0.62,0.78,0.05,97371.27,276.45,0.82,16320.94,-3226576,53.0,-58.08,0.08,0.0,-196448,0.0,-17740.0,0.58,0.0,0.0,0.58,56750.1,15540.43,256.9,283.39
2021-12-15 22:00:00,276.16,0,1866.42,2.07,2.6,-0.18,97119.88,277.56,0.78,19491.94,-2672224,40.0,-60.28,0.0,0.0,-822336,0.0,-17028.61,0.76,0.0,0.0,0.76,56758.12,15539.54,256.98,283.16,219.73,0,1869.29,0.41,0.32,0.42,97385.88,276.14,0.82,16285.94,-3221088,40.0,-57.38,0.08,0.0,-162880,0.0,-18001.11,0.78,0.0,0.0,0.78,56760.38,15543.14,257.01,283.14
2021-12-15 23:00:00,275.92,0,1823.29,1.81,2.29,-0.15,97124.46,277.44,0.77,20145.57,-2668016,-43.0,-58.7,0.0,0.0,-762944,0.0,-17218.69,0.74,0.0,0.0,0.74,56766.16,15530.36,257.06,282.7,200.09,0,1828.04,0.49,0.19,0.59,97390.46,276.1,0.82,16538.57,-3215856,-43.0,-57.29,0.08,0.0,-128064,0.0,-18081.19,0.74,0.0,0.0,0.74,56768.53,15533.89,257.09,282.68
2021-12-16 00:00:00,9.37,0,2001.71,0.73,-0.11,-0.9,97302.07,275.76,0.83,16030.72,-1041120,10.0,-56.02,0.0,0.0,-402694,0.0,-18069.58,0.82,0.0,0.0,0.82,56756.73,15595.14,256.1,281.46,355.7,0,1993.9,0.8,0.11,-1.0,97568.07,275.0,0.87,13103.72,-1137888,10.0,-57.55,0.0,0.0,291578,0.0,-18562.08,0.81,0.0,0.0,0.81,56759.91,15594.58,256.11,281.41
2021-12-16 01:00:00,341.84,0,1890.27,0.8,0.35,-0.93,97298.16,275.3,0.85,14229.12,-1033968,19.0,-59.29,0.0,0.0,-401393,0.0,-18269.38,0.7,0.0,0.0,0.7,56716.84,15574.48,256.13,281.12,278.5,0,1922.46,0.31,0.4,-0.04,97563.16,274.65,0.88,12366.12,-1131248,19.0,-60.57,0.0,0.0,315407,0.0,-18768.38,0.67,0.0,0.0,0.67,56719.71,15574.14,256.14,281.15
2021-12-16 02:00:00,314.14,0,1818.29,0.63,0.59,-0.53,97279.18,275.1,0.87,13036.08,-1025552,-91.0,-59.68,0.0,0.0,-402979,0.0,-18346.25,0.26,0.0,0.0,0.26,56701.33,15554.87,256.2,280.79,237.31,0,1826.61,0.97,1.0,0.69,97546.18,274.55,0.89,11633.08,-1125904,-91.0,-60.98,0.0,0.0,336861,0.0,-18804.75,0.27,0.0,0.0,0.27,56704.14,15554.12,256.22,280.84
2021-12-16 03:00:00,291.98,0,1822.94,0.66,0.77,-0.28,97269.66,275.26,0.86,13891.16,-1018176,37.0,-59.03,0.0,0.0,-404254,0.0,-18324.57,0.0,0.0,0.0,0.0,56688.26,15544.82,256.16,280.58,236.9,0,1828.51,0.85,0.88,0.62,97536.66,274.66,0.89,11885.16,-1117504,37.0,-61.13,0.0,0.0,360674,0.0,-18767.07,0.0,0.0,0.0,0.0,56691.07,15543.94,256.17,280.61
2021-12-16 04:00:00,311.07,0,1846.06,0.38,0.38,-0.31,97255.23,275.35,0.85,14659.16,-1010912,68.0,-57.79,0.0,0.0,-403476,0.0,-18298.3,0.0,0.0,0.0,0.0,56675.73,15530.89,255.99,280.27,232.92,0,1840.81,0.4,0.4,0.33,97522.23,274.71,0.88,12386.16,-1111264,68.0,-60.01,0.0,0.0,383980,0.0,-18751.3,0.0,0.0,0.0,0.0,56678.55,15530.29,256.01,280.3
2021-12-16 05:00:00,320.82,0,1871.75,0.25,0.23,-0.26,97276.41,275.31,0.84,14886.48,-1004896,88.0,-57.23,0.0,0.0,-404715,0.0,-18311.17,0.0,0.0,0.0,0.0,56693.22,15547.21,255.84,280.14,189.98,0,1866.75,0.24,0.04,0.31,97544.41,274.66,0.88,12512.48,-1106272,88.0,-59.72,0.0,0.0,406805,0.0,-18763.17,0.0,0.0,0.0,0.0,56696.1,15546.81,255.85,280.15
2021-12-16 06:00:00,315.44,0,1875.07,0.25,0.25,-0.23,97302.6,275.3,0.84,15228.63,-999952,-15.0,-56.78,0.0,0.0,-406105,0.0,-18328.26,0.0,0.0,0.0,0.0,56710.5,15566.74,255.76,280.15,204.21,0,1869.01,0.27,0.13,0.33,97569.6,274.63,0.87,12765.63,-1101328,-15.0,-59.41,0.0,0.0,428455,0.0,-18784.76,0.0,0.0,0.0,0.0,56713.12,15566.52,255.77,280.17
2021-12-16 07:00:00,45.88,0,1878.7,0.19,-0.21,-0.22,97337.0,275.27,0.84,15309.55,-995872,14.0,-56.58,0.0,0.0,-410329,0.0,-18381.66,0.0,0.0,0.0,0.0,56729.14,15593.26,255.71,280.07,166.1,0,1870.89,0.26,-0.09,0.32,97605.0,274.62,0.87,12946.55,-1098272,14.0,-59.09,0.0,0.0,449831,0.0,-18828.66,0.0,0.0,0.0,0.0,56732.14,15593.07,255.72,280.11
2021-12-16 08:00:00,102.02,0,1888.42,0.39,-0.53,0.09,97368.23,275.32,0.84,15358.79,-992544,6.0,-56.99,0.0,26.02,-415978,0.0,-18374.43,0.0,0.0,0.0,0.0,56743.96,15619.8,255.64,280.11,145.2,0,1882.92,0.57,-0.44,0.58,97637.23,274.63,0.87,12732.79,-1094944,6.0,-59.43,0.0,25.61,468758,0.0,-18833.43,0.0,0.0,0.0,0.0,56747.9,15619.43,255.65,280.14
2021-12-16 09:00:00,40.26,0,1901.03,0.32,-0.34,-0.43,97400.72,276.57,0.83,15774.62,-995744,18.0,-65.41,0.0,136.08,-431055,0.0,-17457.09,0.49,0.0,0.0,0.49,56783.99,15650.23,255.68,280.43,178.29,0,1898.59,0.36,-0.03,0.48,97668.72,276.08,0.86,13590.62,-1097120,18.0,-65.64,0.0,134.56,481329,0.0,-17784.09,0.51,0.0,0.0,0.51,56787.99,15650.07,255.69,280.47
2021-12-16 10:00:00,298.33,0,1900.4,0.71,1.0,-0.49,97417.25,278.78,0.81,17167.05,-1009776,-22.0,-78.79,0.0,239.94,-465032,0.0,0.04,0.15,0.0,0.0,0.15,56817.54,15669.98,255.78,280.67,250.01,0,1899.71,0.75,1.0,0.41,97684.25,278.5,0.84,15345.05,-1110128,-22.0,-76.66,0.0,237.94,483192,0.0,0.04,0.17,0.0,0.0,0.17,56821.67,15670.61,255.8,280.74
2021-12-16 11:00:00,299.26,0,1899.87,1.11,1.53,-0.78,97407.81,281.34,0.66,27356.56,-1057840,99.0,-91.95,0.0,314.85,-516426,0.12,-0.2,0.8,0.0,0.0,0.8,56815.05,15675.2,255.86,280.86,270.25,0,1906.0,1.28,2.0,0.07,97673.81,281.0,0.68,26031.56,-1176624,99.0,-88.36,0.0,312.05,471734,0.06,-0.2,0.84,0.0,0.0,0.84,56819.37,15675.79,255.89,280.96
2021-12-16 12:00:00,336.21,0,1898.79,1.22,0.91,-1.88,97363.8,282.49,0.66,26759.9,-1294608,-65.0,-102.3,0.0,341.39,-609097,1.12,-0.04,0.68,0.0,0.0,0.68,56767.5,15647.54,255.9,280.86,273.4,0,1905.98,1.38,2.35,-0.05,97627.8,282.29,0.65,27835.9,-1455376,-65.0,-96.65,0.0,337.69,423095,0.81,-0.04,0.69,0.0,0.0,0.69,56771.56,15647.47,255.93,280.96
